36:*******************************************,
Transient Analysis,
Mon Nov 14 20:40:53 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],i(vdd1) [A],
1.05883e-08,0.45,3.93697e-08,
1.05893e-08,0.45,-1.1055e-07,
1.05903e-08,0.45,4.06536e-08,
1.05913e-08,0.45,-1.11735e-07,
1.05923e-08,0.45,3.94141e-08,
1.05933e-08,0.45,-1.1071e-07,
1.05943e-08,0.45,4.08939e-08,
1.05953e-08,0.45,-1.11643e-07,
1.05963e-08,0.45,3.98178e-08,
1.05973e-08,0.45,-1.10479e-07,
1.05983e-08,0.45,4.11304e-08,
1.05993e-08,0.45,-1.10998e-07,
1.06003e-08,0.45,4.05377e-08,
1.06013e-08,0.45,-1.09689e-07,
1.06023e-08,0.45,4.14009e-08,
1.06033e-08,0.45,-1.11887e-07,
1.06043e-08,0.45,4.06849e-08,
1.06053e-08,0.45,-1.10758e-07,
1.06063e-08,0.45,4.10266e-08,
1.06073e-08,0.45,-1.13001e-07,
1.06083e-08,0.45,3.93519e-08,
1.06093e-08,0.45,-1.11868e-07,
