35:*******************************************,
Transient Analysis,
Mon Nov 14 20:39:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(vdd) [V],v(out) [V],
3.10103e-08,0.45,1.03745e-07,
3.10113e-08,0.45,1.08647e-07,
3.10123e-08,0.45,1.1666e-07,
3.10133e-08,0.45,1.21831e-07,
3.10143e-08,0.45,1.29342e-07,
3.10153e-08,0.45,1.34501e-07,
3.10163e-08,0.45,1.42337e-07,
3.10173e-08,0.45,1.47149e-07,
3.10183e-08,0.45,1.54067e-07,
3.10193e-08,0.45,6.49978e-08,
3.10203e-08,0.45,3.07892e-08,
3.10213e-08,0.45,1.80594e-08,
3.10223e-08,0.45,1.23165e-08,
3.10233e-08,0.45,-8.1495e-10,
3.10243e-08,0.45,-5.32106e-09,
3.10253e-08,0.45,-1.80608e-08,
3.10263e-08,0.45,-2.22959e-08,
3.10273e-08,0.45,-3.66187e-08,
3.10283e-08,0.45,-4.1e-08,
3.10293e-08,0.45,-5.38043e-08,
3.10303e-08,0.45,-5.77185e-08,
3.10313e-08,0.45,-7.06504e-08,
3.10323e-08,0.45,-7.38796e-08,
3.10333e-08,0.45,-8.69486e-08,
3.10343e-08,0.45,-8.95679e-08,
3.10353e-08,0.45,-1.02416e-07,
3.10363e-08,0.45,-1.04057e-07,
3.10373e-08,0.45,-1.152e-07,
3.10383e-08,0.45,-1.17767e-07,
3.10393e-08,0.45,-1.28555e-07,
3.10403e-08,0.45,-1.31455e-07,
3.10413e-08,0.45,-4.26549e-08,
3.10423e-08,0.45,-1.13748e-08,
3.10433e-08,0.45,-1.38833e-09,
3.10443e-08,0.45,2.66363e-09,
3.10453e-08,0.45,6.41808e-09,
3.10463e-08,0.45,3.81156e-09,
3.10473e-08,0.45,2.58362e-09,
3.10483e-08,0.45,8.31815e-09,
3.10493e-08,0.45,1.39821e-08,
3.10503e-08,0.45,4.77144e-09,
3.10513e-08,0.45,3.33029e-09,
3.10523e-08,0.45,5.07912e-09,
3.10533e-08,0.45,1.09261e-09,
3.10543e-08,0.45,2.89622e-09,
3.10553e-08,0.45,-1.49509e-09,
3.10563e-08,0.45,2.82358e-10,
3.10573e-08,0.45,-1.61396e-09,
3.10583e-08,0.45,-1.4745e-09,
3.10593e-08,0.45,-5.12197e-10,
3.10603e-08,0.45,2.98225e-09,
3.10613e-08,0.45,2.01025e-09,
3.10623e-08,0.45,6.03631e-09,
3.10633e-08,0.45,4.61224e-09,
3.10643e-08,0.45,4.03868e-09,
3.10653e-08,0.45,2.25744e-09,
3.10663e-08,0.45,2.10112e-09,
3.10673e-08,0.45,2.29213e-09,
3.10683e-08,0.45,2.25591e-09,
3.10693e-08,0.45,3.18603e-09,
3.10703e-08,0.45,2.87494e-09,
3.10713e-08,0.45,2.57203e-09,
3.10723e-08,0.45,3.349e-09,
3.10733e-08,0.45,3.42581e-09,
3.10743e-08,0.45,3.50203e-09,
3.10753e-08,0.45,1.13953e-09,
3.10763e-08,0.45,1.70351e-09,
3.10773e-08,0.45,2.3681e-09,
3.10783e-08,0.45,1.35553e-09,
3.10793e-08,0.45,-1.13422e-09,
3.10803e-08,0.45,-2.5532e-09,
3.10813e-08,0.45,3.51343e-09,
3.10823e-08,0.45,1.96052e-09,
3.10833e-08,0.45,9.33585e-11,
3.10843e-08,0.45,3.28867e-09,
3.10853e-08,0.45,3.36733e-09,
3.10863e-08,0.45,5.71199e-09,
3.10873e-08,0.45,5.71857e-09,
3.10883e-08,0.45,2.87934e-09,
3.10893e-08,0.45,3.68199e-09,
3.10903e-08,0.45,1.65858e-09,
3.10913e-08,0.45,3.47383e-09,
3.10923e-08,0.45,3.71825e-09,
3.10933e-08,0.45,7.81222e-09,
3.10943e-08,0.45,7.4815e-09,
3.10953e-08,0.45,9.13879e-09,
3.10963e-08,0.45,8.81283e-09,
3.10973e-08,0.45,1.08787e-08,
3.10983e-08,0.45,1.09159e-08,
3.10993e-08,0.45,1.27083e-08,
3.11003e-08,0.45,1.28828e-08,
3.11013e-08,0.45,1.50553e-08,
3.11023e-08,0.45,1.55318e-08,
3.11033e-08,0.45,1.20314e-08,
3.11043e-08,0.45,1.25176e-08,
3.11053e-08,0.45,1.66521e-08,
3.11063e-08,0.45,1.71651e-08,
3.11073e-08,0.45,2.0957e-08,
3.11083e-08,0.45,2.12614e-08,
3.11093e-08,0.45,1.71909e-08,
3.11103e-08,0.45,7.56732e-09,
3.11113e-08,0.45,3.42944e-09,
3.11123e-08,0.45,4.62552e-11,
3.11133e-08,0.45,-3.53536e-09,
3.11143e-08,0.45,-6.24083e-09,
3.11153e-08,0.45,-6.16418e-09,
3.11163e-08,0.45,-1.91148e-09,
3.11173e-08,0.45,8.4333e-09,
3.11183e-08,0.45,1.18612e-08,
3.11193e-08,0.45,-4.53903e-11,
3.11203e-08,0.45,9.98734e-09,
3.11213e-08,0.45,1.29749e-08,
3.11223e-08,0.45,5.94266e-09,
3.11233e-08,0.45,2.03682e-09,
3.11243e-08,0.45,4.50455e-09,
3.11253e-08,0.45,1.02932e-08,
3.11263e-08,0.45,3.82126e-09,
3.11273e-08,0.45,1.21976e-09,
3.11283e-08,0.45,3.67926e-09,
3.11293e-08,0.45,9.21986e-09,
3.11303e-08,0.45,3.90371e-09,
3.11313e-08,0.45,1.74321e-09,
3.11323e-08,0.45,4.27361e-09,
3.11333e-08,0.45,9.10805e-09,
3.11343e-08,0.45,4.66763e-09,
3.11353e-08,0.45,2.31295e-09,
3.11363e-08,0.45,4.97436e-09,
3.11373e-08,0.45,8.99565e-09,
3.11383e-08,0.45,5.28719e-09,
3.11393e-08,0.45,2.96526e-09,
3.11403e-08,0.45,5.52626e-09,
3.11413e-08,0.45,9.03726e-09,
3.11423e-08,0.45,6.17496e-09,
3.11433e-08,0.45,3.73621e-09,
3.11443e-08,0.45,6.23185e-09,
3.11453e-08,0.45,8.7934e-09,
3.11463e-08,0.45,6.21257e-09,
3.11473e-08,0.45,3.94633e-09,
3.11483e-08,0.45,6.20834e-09,
3.11493e-08,0.45,8.5365e-09,
3.11503e-08,0.45,6.24852e-09,
3.11513e-08,0.45,4.24008e-09,
3.11523e-08,0.45,6.25606e-09,
3.11533e-08,0.45,1.31093e-08,
3.11543e-08,0.45,9.01157e-09,
3.11553e-08,0.45,5.61394e-09,
3.11563e-08,0.45,5.57438e-09,
3.11573e-08,0.45,1.08713e-08,
3.11583e-08,0.45,8.61524e-09,
3.11593e-08,0.45,5.67538e-09,
3.11603e-08,0.45,7.04274e-09,
3.11613e-08,0.45,7.21745e-09,
3.11623e-08,0.45,1.11945e-08,
3.11633e-08,0.45,8.16387e-09,
3.11643e-08,0.45,1.51273e-08,
3.11653e-08,0.45,1.43411e-08,
3.11663e-08,0.45,1.70707e-08,
3.11673e-08,0.45,1.36788e-08,
3.11683e-08,0.45,4.50279e-09,
3.11693e-08,0.45,5.44453e-09,
3.11703e-08,0.45,4.31492e-09,
3.11713e-08,0.45,3.39681e-09,
3.11723e-08,0.45,1.75862e-09,
3.11733e-08,0.45,-5.02648e-09,
3.11743e-08,0.45,2.47635e-09,
3.11753e-08,0.45,4.79452e-09,
3.11763e-08,0.45,8.59728e-09,
3.11773e-08,0.45,1.09044e-08,
3.11783e-08,0.45,8.23255e-09,
3.11793e-08,0.45,1.04307e-08,
3.11803e-08,0.45,2.53169e-09,
3.11813e-08,0.45,-8.87311e-10,
3.11823e-08,0.45,-3.87032e-09,
3.11833e-08,0.45,-7.0636e-09,
3.11843e-08,0.45,-1.0078e-08,
3.11853e-08,0.45,-1.31519e-08,
3.11863e-08,0.45,-1.60851e-08,
3.11873e-08,0.45,-1.90917e-08,
3.11883e-08,0.45,-2.27794e-08,
3.11893e-08,0.45,-2.5334e-08,
3.11903e-08,0.45,-2.86172e-08,
3.11913e-08,0.45,-3.16997e-08,
3.11923e-08,0.45,-3.44881e-08,
3.11933e-08,0.45,-3.75938e-08,
3.11943e-08,0.45,-1.00146e-08,
3.11953e-08,0.45,-7.09963e-10,
3.11963e-08,0.45,3.47288e-09,
3.11973e-08,0.45,6.39992e-09,
3.11983e-08,0.45,5.59404e-09,
3.11993e-08,0.45,5.27645e-09,
3.12003e-08,0.45,4.54263e-09,
3.12013e-08,0.45,4.16794e-09,
3.12023e-08,0.45,4.30739e-09,
3.12033e-08,0.45,3.41209e-09,
3.12043e-08,0.45,3.80624e-09,
3.12053e-08,0.45,5.01776e-09,
3.12063e-08,0.45,5.40342e-09,
3.12073e-08,0.45,5.38293e-09,
3.12083e-08,0.45,5.77197e-09,
3.12093e-08,0.45,5.64243e-09,
3.12103e-08,0.45,7.0413e-09,
3.12113e-08,0.45,6.81031e-09,
3.12123e-08,0.45,7.42743e-09,
3.12133e-08,0.45,7.13727e-09,
3.12143e-08,0.45,7.76262e-09,
3.12153e-08,0.45,8.35484e-09,
3.12163e-08,0.45,7.6667e-09,
3.12173e-08,0.45,6.90447e-09,
3.12183e-08,0.45,7.34271e-09,
3.12193e-08,0.45,6.0425e-09,
3.12203e-08,0.45,6.47815e-09,
3.12213e-08,0.45,5.18768e-09,
3.12223e-08,0.45,5.62823e-09,
3.12233e-08,0.45,4.23334e-09,
3.12243e-08,0.45,9.40503e-09,
3.12253e-08,0.45,4.941e-09,
3.12263e-08,0.45,8.10631e-09,
3.12273e-08,0.45,1.5989e-08,
3.12283e-08,0.45,9.19427e-09,
3.12293e-08,0.45,4.95393e-09,
3.12303e-08,0.45,5.10045e-09,
3.12313e-08,0.45,1.64074e-08,
3.12323e-08,0.45,1.04029e-08,
3.12333e-08,0.45,6.1143e-09,
3.12343e-08,0.45,5.75491e-09,
3.12353e-08,0.45,1.30428e-08,
3.12363e-08,0.45,9.24494e-09,
3.12373e-08,0.45,6.41435e-09,
3.12383e-08,0.45,6.473e-09,
3.12393e-08,0.45,1.11597e-08,
3.12403e-08,0.45,1.10776e-08,
3.12413e-08,0.45,7.83376e-09,
3.12423e-08,0.45,8.00207e-09,
3.12433e-08,0.45,1.07229e-08,
3.12443e-08,0.45,5.55592e-09,
3.12453e-08,0.45,7.46613e-09,
3.12463e-08,0.45,4.56079e-09,
3.12473e-08,0.45,5.42596e-09,
3.12483e-08,0.45,4.21674e-09,
3.12493e-08,0.45,3.0559e-09,
3.12503e-08,0.45,4.07066e-09,
3.12513e-08,0.45,1.05644e-08,
3.12523e-08,0.45,1.24824e-08,
3.12533e-08,0.45,9.4679e-09,
3.12543e-08,0.45,6.79447e-09,
3.12553e-08,0.45,5.24375e-09,
3.12563e-08,0.45,3.7701e-09,
3.12573e-08,0.45,4.14801e-10,
3.12583e-08,0.45,-3.06192e-09,
3.12593e-08,0.45,-4.82615e-09,
3.12603e-08,0.45,3.92734e-09,
3.12613e-08,0.45,5.53904e-09,
3.12623e-08,0.45,8.41312e-09,
3.12633e-08,0.45,1.07496e-08,
3.12643e-08,0.45,1.19018e-08,
3.12653e-08,0.45,1.40913e-08,
3.12663e-08,0.45,1.5463e-08,
3.12673e-08,0.45,1.09289e-08,
3.12683e-08,0.45,9.36371e-09,
3.12693e-08,0.45,4.09902e-09,
3.12703e-08,0.45,3.50718e-09,
3.12713e-08,0.45,-1.07213e-09,
3.12723e-08,0.45,-1.70843e-09,
3.12733e-08,0.45,-4.59283e-09,
3.12743e-08,0.45,-6.68021e-09,
3.12753e-08,0.45,-8.55157e-09,
3.12763e-08,0.45,-9.88621e-09,
3.12773e-08,0.45,-1.1779e-08,
3.12783e-08,0.45,-1.32388e-08,
3.12793e-08,0.45,-1.51904e-08,
3.12803e-08,0.45,-1.69916e-08,
3.12813e-08,0.45,-1.89963e-08,
3.12823e-08,0.45,-2.08197e-08,
3.12833e-08,0.45,-3.25068e-08,
3.12843e-08,0.45,-7.1254e-09,
3.12853e-08,0.45,1.63445e-09,
3.12863e-08,0.45,3.94406e-09,
3.12873e-08,0.45,4.07599e-09,
3.12883e-08,0.45,7.72372e-09,
3.12893e-08,0.45,9.21312e-09,
3.12903e-08,0.45,1.39069e-08,
3.12913e-08,0.45,1.51205e-08,
3.12923e-08,0.45,1.14084e-08,
3.12933e-08,0.45,8.47614e-09,
3.12943e-08,0.45,5.11059e-09,
3.12953e-08,0.45,3.90966e-09,
3.12963e-08,0.45,1.08903e-09,
3.12973e-08,0.45,-1.53858e-10,
3.12983e-08,0.45,3.87597e-09,
3.12993e-08,0.45,1.02187e-08,
3.13003e-08,0.45,1.4876e-08,
3.13013e-08,0.45,1.04515e-08,
3.13023e-08,0.45,7.60555e-09,
3.13033e-08,0.45,3.2521e-09,
3.13043e-08,0.45,5.54656e-10,
3.13053e-08,0.45,-4.02965e-09,
3.13063e-08,0.45,-6.7944e-09,
3.13073e-08,0.45,1.18995e-10,
3.13083e-08,0.45,6.30616e-09,
3.13093e-08,0.45,1.27494e-08,
3.13103e-08,0.45,1.81595e-08,
3.13113e-08,0.45,2.52532e-08,
3.13123e-08,0.45,2.12646e-08,
3.13133e-08,0.45,1.27553e-08,
3.13143e-08,0.45,6.24384e-09,
3.13153e-08,0.45,-1.1372e-08,
3.13163e-08,0.45,-1.72731e-09,
3.13173e-08,0.45,1.57033e-09,
3.13183e-08,0.45,6.83096e-09,
3.13193e-08,0.45,8.93693e-09,
3.13203e-08,0.45,7.4757e-09,
3.13213e-08,0.45,5.44748e-09,
3.13223e-08,0.45,5.195e-09,
3.13233e-08,0.45,2.89616e-09,
3.13243e-08,0.45,4.97092e-09,
3.13253e-08,0.45,1.83545e-09,
3.13263e-08,0.45,2.60079e-09,
3.13273e-08,0.45,3.27812e-10,
3.13283e-08,0.45,1.64458e-09,
3.13293e-08,0.45,2.46222e-10,
3.13303e-08,0.45,-2.03858e-09,
3.13313e-08,0.45,-4.11872e-09,
3.13323e-08,0.45,-1.50458e-09,
3.13333e-08,0.45,-3.15436e-09,
3.13343e-08,0.45,5.40774e-10,
3.13353e-08,0.45,8.7949e-09,
3.13363e-08,0.45,1.3017e-08,
3.13373e-08,0.45,1.69578e-08,
3.13383e-08,0.45,2.14712e-08,
3.13393e-08,0.45,2.57673e-08,
3.13403e-08,0.45,3.37689e-08,
3.13413e-08,0.45,3.74155e-08,
3.13423e-08,0.45,4.49047e-08,
3.13433e-08,0.45,2.03892e-08,
3.13443e-08,0.45,1.39511e-08,
3.13453e-08,0.45,7.1769e-09,
3.13463e-08,0.45,1.86778e-09,
3.13473e-08,0.45,-2.51087e-09,
3.13483e-08,0.45,2.41662e-09,
3.13493e-08,0.45,4.60047e-09,
3.13503e-08,0.45,9.23657e-09,
3.13513e-08,0.45,1.11129e-08,
3.13523e-08,0.45,1.73453e-08,
3.13533e-08,0.45,1.93967e-08,
3.13543e-08,0.45,2.47141e-08,
3.13553e-08,0.45,1.26412e-08,
3.13563e-08,0.45,6.81233e-09,
3.13573e-08,0.45,-2.96069e-09,
3.13583e-08,0.45,-5.92411e-09,
3.13593e-08,0.45,-4.24828e-09,
3.13603e-08,0.45,1.1483e-10,
3.13613e-08,0.45,4.90798e-09,
3.13623e-08,0.45,5.5669e-10,
3.13633e-08,0.45,2.7772e-09,
3.13643e-08,0.45,-1.27527e-09,
3.13653e-08,0.45,3.6929e-09,
3.13663e-08,0.45,6.82985e-09,
3.13673e-08,0.45,4.13719e-09,
3.13683e-08,0.45,7.8955e-09,
3.13693e-08,0.45,7.57192e-09,
3.13703e-08,0.45,6.3957e-09,
3.13713e-08,0.45,5.62956e-09,
3.13723e-08,0.45,5.72052e-09,
3.13733e-08,0.45,6.05137e-09,
3.13743e-08,0.45,1.00232e-08,
3.13753e-08,0.45,7.05266e-09,
3.13763e-08,0.45,2.76192e-09,
3.13773e-08,0.45,9.01583e-10,
3.13783e-08,0.45,9.76656e-10,
3.13793e-08,0.45,-1.93203e-09,
3.13803e-08,0.45,-2.69239e-09,
3.13813e-08,0.45,-5.55032e-09,
3.13823e-08,0.45,-7.48349e-09,
3.13833e-08,0.45,-1.08705e-08,
3.13843e-08,0.45,-1.24296e-08,
3.13853e-08,0.45,-3.30339e-09,
3.13863e-08,0.45,1.47961e-09,
3.13873e-08,0.45,4.17274e-09,
3.13883e-08,0.45,4.98975e-09,
3.13893e-08,0.45,3.15104e-09,
3.13903e-08,0.45,3.92207e-09,
3.13913e-08,0.45,2.48257e-09,
3.13923e-08,0.45,3.37056e-09,
3.13933e-08,0.45,1.69245e-09,
3.13943e-08,0.45,3.82351e-09,
3.13953e-08,0.45,2.79163e-09,
3.13963e-08,0.45,3.43898e-09,
3.13973e-08,0.45,3.94581e-09,
3.13983e-08,0.45,4.61817e-09,
3.13993e-08,0.45,4.62417e-09,
3.14003e-08,0.45,4.78114e-09,
3.14013e-08,0.45,4.89259e-09,
3.14023e-08,0.45,5.36718e-09,
3.14033e-08,0.45,4.91428e-09,
3.14043e-08,0.45,5.57352e-09,
3.14053e-08,0.45,5.20781e-09,
3.14063e-08,0.45,5.14572e-09,
3.14073e-08,0.45,5.12676e-09,
3.14083e-08,0.45,5.1025e-09,
3.14093e-08,0.45,5.04031e-09,
3.14103e-08,0.45,4.83705e-09,
3.14113e-08,0.45,4.80826e-09,
3.14123e-08,0.45,5.2249e-09,
3.14133e-08,0.45,5.25201e-09,
3.14143e-08,0.45,4.87046e-09,
3.14153e-08,0.45,4.70844e-09,
3.14163e-08,0.45,5.08504e-09,
3.14173e-08,0.45,4.86307e-09,
3.14183e-08,0.45,4.8133e-09,
3.14193e-08,0.45,4.72689e-09,
3.14203e-08,0.45,5.12323e-09,
3.14213e-08,0.45,5.18605e-09,
3.14223e-08,0.45,5.82051e-09,
3.14233e-08,0.45,5.83083e-09,
3.14243e-08,0.45,6.84109e-09,
3.14253e-08,0.45,6.83934e-09,
3.14263e-08,0.45,7.36982e-09,
3.14273e-08,0.45,7.31181e-09,
3.14283e-08,0.45,8.16492e-09,
3.14293e-08,0.45,6.54532e-09,
3.14303e-08,0.45,8.65067e-09,
3.14313e-08,0.45,1.08395e-08,
3.14323e-08,0.45,1.05858e-08,
3.14333e-08,0.45,8.32681e-09,
3.14343e-08,0.45,1.01964e-08,
3.14353e-08,0.45,7.41562e-09,
3.14363e-08,0.45,8.44762e-09,
3.14373e-08,0.45,6.14746e-09,
3.14383e-08,0.45,7.46868e-09,
3.14393e-08,0.45,5.36604e-09,
3.14403e-08,0.45,6.40277e-09,
3.14413e-08,0.45,4.29363e-09,
3.14423e-08,0.45,7.1255e-09,
3.14433e-08,0.45,7.02463e-09,
3.14443e-08,0.45,1.01452e-08,
3.14453e-08,0.45,9.51423e-09,
3.14463e-08,0.45,9.19854e-09,
3.14473e-08,0.45,8.5706e-09,
3.14483e-08,0.45,6.71213e-09,
3.14493e-08,0.45,6.05476e-09,
3.14503e-08,0.45,7.05154e-09,
3.14513e-08,0.45,6.74072e-09,
3.14523e-08,0.45,7.53638e-09,
3.14533e-08,0.45,7.59688e-09,
3.14543e-08,0.45,7.79995e-09,
3.14553e-08,0.45,7.67685e-09,
3.14563e-08,0.45,7.80641e-09,
3.14573e-08,0.45,7.45713e-09,
3.14583e-08,0.45,7.90702e-09,
3.14593e-08,0.45,7.95978e-09,
3.14603e-08,0.45,8.55804e-09,
3.14613e-08,0.45,8.48883e-09,
3.14623e-08,0.45,7.66229e-09,
3.14633e-08,0.45,7.78674e-09,
3.14643e-08,0.45,7.22571e-09,
3.14653e-08,0.45,7.11904e-09,
3.14663e-08,0.45,7.40956e-09,
3.14673e-08,0.45,7.29972e-09,
3.14683e-08,0.45,7.66997e-09,
3.14693e-08,0.45,7.01433e-09,
3.14703e-08,0.45,1.17618e-08,
3.14713e-08,0.45,1.47222e-08,
3.14723e-08,0.45,9.00478e-09,
3.14733e-08,0.45,7.31116e-09,
3.14743e-08,0.45,8.50586e-09,
3.14753e-08,0.45,6.68409e-09,
3.14763e-08,0.45,4.29586e-09,
3.14773e-08,0.45,4.27357e-09,
3.14783e-08,0.45,4.71709e-09,
3.14793e-08,0.45,5.81532e-09,
3.14803e-08,0.45,6.13246e-09,
3.14813e-08,0.45,5.6584e-09,
3.14823e-08,0.45,6.84225e-09,
3.14833e-08,0.45,7.55496e-09,
3.14843e-08,0.45,9.57486e-09,
3.14853e-08,0.45,5.65206e-09,
3.14863e-08,0.45,5.17005e-09,
3.14873e-08,0.45,2.38761e-09,
3.14883e-08,0.45,2.19601e-09,
3.14893e-08,0.45,5.53852e-09,
3.14903e-08,0.45,4.52285e-09,
3.14913e-08,0.45,8.54186e-09,
3.14923e-08,0.45,1.68623e-08,
3.14933e-08,0.45,2.05558e-08,
3.14943e-08,0.45,2.84254e-08,
3.14953e-08,0.45,3.22062e-08,
3.14963e-08,0.45,4.03635e-08,
3.14973e-08,0.45,4.38666e-08,
3.14983e-08,0.45,4.26007e-08,
3.14993e-08,0.45,2.15716e-08,
3.15003e-08,0.45,1.31966e-08,
3.15013e-08,0.45,9.42472e-09,
3.15023e-08,0.45,7.71235e-09,
3.15033e-08,0.45,6.27989e-09,
3.15043e-08,0.45,4.02896e-09,
3.15053e-08,0.45,5.2511e-09,
3.15063e-08,0.45,1.01997e-08,
3.15073e-08,0.45,8.15225e-09,
3.15083e-08,0.45,8.36652e-09,
3.15093e-08,0.45,7.34871e-09,
3.15103e-08,0.45,8.59458e-09,
3.15113e-08,0.45,7.77581e-09,
3.15123e-08,0.45,7.97156e-09,
3.15133e-08,0.45,6.51195e-09,
3.15143e-08,0.45,7.09115e-09,
3.15153e-08,0.45,6.81846e-09,
3.15163e-08,0.45,7.09368e-09,
3.15173e-08,0.45,6.06744e-09,
3.15183e-08,0.45,6.41295e-09,
3.15193e-08,0.45,5.59383e-09,
3.15203e-08,0.45,6.53255e-09,
3.15213e-08,0.45,5.72067e-09,
3.15223e-08,0.45,6.36849e-09,
3.15233e-08,0.45,5.51785e-09,
3.15243e-08,0.45,6.10865e-09,
3.15253e-08,0.45,5.22253e-09,
3.15263e-08,0.45,5.37464e-09,
3.15273e-08,0.45,4.39292e-09,
3.15283e-08,0.45,3.91776e-09,
3.15293e-08,0.45,3.15052e-09,
3.15303e-08,0.45,2.9647e-09,
3.15313e-08,0.45,2.59387e-09,
3.15323e-08,0.45,2.83602e-09,
3.15333e-08,0.45,5.31286e-09,
3.15343e-08,0.45,2.51396e-09,
3.15353e-08,0.45,-2.59711e-09,
3.15363e-08,0.45,2.47801e-10,
3.15373e-08,0.45,-6.49333e-10,
3.15383e-08,0.45,-2.4494e-09,
3.15393e-08,0.45,-7.62138e-09,
3.15403e-08,0.45,7.61655e-09,
3.15413e-08,0.45,9.95068e-09,
3.15423e-08,0.45,1.48918e-08,
3.15433e-08,0.45,9.383e-09,
3.15443e-08,0.45,1.02319e-08,
3.15453e-08,0.45,7.71691e-09,
3.15463e-08,0.45,1.1656e-08,
3.15473e-08,0.45,8.05518e-09,
3.15483e-08,0.45,9.53325e-09,
3.15493e-08,0.45,8.2041e-09,
3.15503e-08,0.45,7.64479e-09,
3.15513e-08,0.45,4.10594e-09,
3.15523e-08,0.45,5.77277e-09,
3.15533e-08,0.45,8.95616e-09,
3.15543e-08,0.45,7.85859e-09,
3.15553e-08,0.45,9.22264e-09,
3.15563e-08,0.45,9.93632e-09,
3.15573e-08,0.45,4.21052e-09,
3.15583e-08,0.45,3.32318e-09,
3.15593e-08,0.45,-4.15145e-09,
3.15603e-08,0.45,-3.31963e-09,
3.15613e-08,0.45,-9.41845e-09,
3.15623e-08,0.45,-9.99196e-09,
3.15633e-08,0.45,-1.37667e-08,
3.15643e-08,0.45,-2.2304e-10,
3.15653e-08,0.45,4.82238e-09,
3.15663e-08,0.45,1.21325e-08,
3.15673e-08,0.45,1.70967e-08,
3.15683e-08,0.45,1.2853e-08,
3.15693e-08,0.45,5.32023e-09,
3.15703e-08,0.45,7.11165e-10,
3.15713e-08,0.45,5.69047e-09,
3.15723e-08,0.45,8.03669e-09,
3.15733e-08,0.45,1.03223e-08,
3.15743e-08,0.45,1.26074e-08,
3.15753e-08,0.45,7.45382e-09,
3.15763e-08,0.45,4.99117e-09,
3.15773e-08,0.45,2.05794e-09,
3.15783e-08,0.45,4.29266e-09,
3.15793e-08,0.45,6.15719e-09,
3.15803e-08,0.45,6.66396e-09,
3.15813e-08,0.45,7.62598e-09,
3.15823e-08,0.45,8.3276e-09,
3.15833e-08,0.45,1.34004e-08,
3.15843e-08,0.45,1.32801e-08,
3.15853e-08,0.45,1.78684e-08,
3.15863e-08,0.45,1.52287e-08,
3.15873e-08,0.45,2.09157e-08,
3.15883e-08,0.45,1.8005e-08,
3.15893e-08,0.45,9.06091e-09,
3.15903e-08,0.45,1.03648e-08,
3.15913e-08,0.45,1.59196e-08,
3.15923e-08,0.45,9.40546e-09,
3.15933e-08,0.45,7.66587e-09,
3.15943e-08,0.45,7.30645e-09,
3.15953e-08,0.45,4.93506e-09,
3.15963e-08,0.45,4.71809e-09,
3.15973e-08,0.45,3.06847e-09,
3.15983e-08,0.45,2.5013e-09,
3.15993e-08,0.45,1.71877e-09,
3.16003e-08,0.45,1.7469e-09,
3.16013e-08,0.45,-5.45923e-10,
3.16023e-08,0.45,-5.69329e-10,
3.16033e-08,0.45,-3.29717e-09,
3.16043e-08,0.45,-2.24558e-09,
3.16053e-08,0.45,-4.61322e-09,
3.16063e-08,0.45,-4.51528e-09,
3.16073e-08,0.45,-7.03812e-09,
3.16083e-08,0.45,-5.56803e-09,
3.16093e-08,0.45,1.5259e-09,
3.16103e-08,0.45,1.58386e-09,
3.16113e-08,0.45,1.59369e-09,
3.16123e-08,0.45,1.64232e-09,
3.16133e-08,0.45,3.21927e-09,
3.16143e-08,0.45,2.2104e-09,
3.16153e-08,0.45,3.47345e-09,
3.16163e-08,0.45,2.58592e-09,
3.16173e-08,0.45,4.11613e-09,
3.16183e-08,0.45,6.67663e-09,
3.16193e-08,0.45,8.07515e-09,
3.16203e-08,0.45,7.83222e-09,
3.16213e-08,0.45,9.08339e-09,
3.16223e-08,0.45,8.87728e-09,
3.16233e-08,0.45,7.03699e-09,
3.16243e-08,0.45,6.8456e-09,
3.16253e-08,0.45,9.25625e-09,
3.16263e-08,0.45,8.94105e-09,
3.16273e-08,0.45,1.31863e-08,
3.16283e-08,0.45,8.89943e-09,
3.16293e-08,0.45,6.16039e-09,
3.16303e-08,0.45,2.94709e-09,
3.16313e-08,0.45,4.52495e-10,
3.16323e-08,0.45,6.08449e-10,
3.16333e-08,0.45,-2.01113e-09,
3.16343e-08,0.45,4.81464e-09,
3.16353e-08,0.45,7.07549e-09,
3.16363e-08,0.45,1.39395e-08,
3.16373e-08,0.45,1.64431e-08,
3.16383e-08,0.45,2.22469e-08,
3.16393e-08,0.45,2.81212e-08,
3.16403e-08,0.45,3.3714e-08,
3.16413e-08,0.45,4.00064e-08,
3.16423e-08,0.45,4.60145e-08,
3.16433e-08,0.45,5.34057e-08,
3.16443e-08,0.45,5.8542e-08,
3.16453e-08,0.45,6.38735e-08,
3.16463e-08,0.45,6.99532e-08,
3.16473e-08,0.45,7.61975e-08,
3.16483e-08,0.45,8.24326e-08,
3.16493e-08,0.45,9.19009e-08,
3.16503e-08,0.45,9.78446e-08,
3.16513e-08,0.45,1.07088e-07,
3.16523e-08,0.45,1.1362e-07,
3.16533e-08,0.45,1.18297e-07,
3.16543e-08,0.45,1.24344e-07,
3.16553e-08,0.45,1.31189e-07,
3.16563e-08,0.45,1.37378e-07,
3.16573e-08,0.45,1.44241e-07,
3.16583e-08,0.45,1.50668e-07,
3.16593e-08,0.45,1.57547e-07,
3.16603e-08,0.45,1.63843e-07,
3.16613e-08,0.45,1.70641e-07,
3.16623e-08,0.45,1.76998e-07,
3.16633e-08,0.45,1.83643e-07,
3.16643e-08,0.45,1.89869e-07,
3.16653e-08,0.45,1.96526e-07,
