46:*******************************************,
DC Transfer Curves,
Thu Nov 10 10:37:55 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.67,0.5,0.0407441,
0.671,0.5,0.0401296,
0.672,0.5,0.0395223,
0.673,0.5,0.0389223,
0.674,0.5,0.0383293,
0.675,0.5,0.0377434,
0.676,0.5,0.0371644,
0.677,0.5,0.0365924,
0.678,0.5,0.0360271,
0.679,0.5,0.0354687,
0.68,0.5,0.0349169,
0.681,0.5,0.0343717,
0.682,0.5,0.0338331,
0.683,0.5,0.033301,
0.684,0.5,0.0327753,
0.685,0.5,0.032256,
0.686,0.5,0.031743,
0.687,0.5,0.0312363,
0.688,0.5,0.0307357,
0.689,0.5,0.0302413,
0.69,0.5,0.029753,
0.691,0.5,0.0292707,
0.692,0.5,0.0287943,
0.693,0.5,0.0283239,
0.694,0.5,0.0278593,
0.695,0.5,0.0274005,
0.696,0.5,0.0269475,
0.697,0.5,0.0265001,
0.698,0.5,0.0260584,
0.699,0.5,0.0256224,
0.7,0.5,0.0251918,
0.701,0.5,0.0247668,
0.702,0.5,0.0243473,
0.703,0.5,0.0239331,
0.704,0.5,0.0235243,
0.705,0.5,0.0231208,
0.706,0.5,0.0227226,
0.707,0.5,0.0223296,
0.708,0.5,0.0219418,
0.709,0.5,0.0215591,
0.71,0.5,0.0211815,
0.711,0.5,0.0208089,
0.712,0.5,0.0204413,
0.713,0.5,0.0200787,
0.714,0.5,0.019721,
0.715,0.5,0.0193682,
0.716,0.5,0.0190202,
0.717,0.5,0.018677,
0.718,0.5,0.0183386,
0.719,0.5,0.0180048,
0.72,0.5,0.0176757,
0.721,0.5,0.0173513,
0.722,0.5,0.0170314,
0.723,0.5,0.016716,
0.724,0.5,0.0164052,
0.725,0.5,0.0160988,
0.726,0.5,0.0157969,
0.727,0.5,0.0154993,
0.728,0.5,0.0152061,
0.729,0.5,0.0149172,
0.73,0.5,0.0146325,
0.731,0.5,0.0143521,
0.732,0.5,0.0140758,
0.733,0.5,0.0138038,
0.734,0.5,0.0135358,
0.735,0.5,0.0132719,
0.736,0.5,0.013012,
0.737,0.5,0.0127561,
0.738,0.5,0.0125042,
0.739,0.5,0.0122562,
0.74,0.5,0.0120121,
0.741,0.5,0.0117718,
0.742,0.5,0.0115353,
0.743,0.5,0.0113026,
0.744,0.5,0.0110737,
0.745,0.5,0.0108484,
0.746,0.5,0.0106268,
0.747,0.5,0.0104087,
0.748,0.5,0.0101943,
0.749,0.5,0.00998342,
0.75,0.5,0.00977603,
0.751,0.5,0.00957211,
0.752,0.5,0.00937161,
0.753,0.5,0.00917451,
0.754,0.5,0.00898076,
0.755,0.5,0.00879033,
