6:*******************************************,
DC Transfer Curves,
Thu Nov 10 09:06:03 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\not_tb.cir,
sweep [V],v(ref) [V],v(out) [V],
0.782,0.5,0.00442155,
0.783,0.5,0.0043147,
0.784,0.5,0.00421009,
0.785,0.5,0.00410768,
0.786,0.5,0.00400743,
0.787,0.5,0.0039093,
0.788,0.5,0.00381327,
0.789,0.5,0.0037193,
0.79,0.5,0.00362735,
0.791,0.5,0.00353738,
0.792,0.5,0.00344937,
0.793,0.5,0.00336328,
0.794,0.5,0.00327907,
0.795,0.5,0.00319671,
0.796,0.5,0.00311618,
0.797,0.5,0.00303743,
0.798,0.5,0.00296043,
0.799,0.5,0.00288516,
0.8,0.5,0.00281158,
0.801,0.5,0.00273965,
0.802,0.5,0.00266936,
0.803,0.5,0.00260066,
0.804,0.5,0.00253353,
0.805,0.5,0.00246793,
0.806,0.5,0.00240385,
0.807,0.5,0.00234124,
0.808,0.5,0.00228009,
0.809,0.5,0.00222035,
0.81,0.5,0.00216201,
0.811,0.5,0.00210504,
0.812,0.5,0.0020494,
0.813,0.5,0.00199508,
0.814,0.5,0.00194205,
0.815,0.5,0.00189027,
0.816,0.5,0.00183973,
0.817,0.5,0.00179039,
0.818,0.5,0.00174224,
0.819,0.5,0.00169525,
0.82,0.5,0.0016494,
0.821,0.5,0.00160465,
0.822,0.5,0.001561,
0.823,0.5,0.0015184,
0.824,0.5,0.00147686,
0.825,0.5,0.00143633,
0.826,0.5,0.0013968,
0.827,0.5,0.00135824,
0.828,0.5,0.00132065,
0.829,0.5,0.00128398,
0.83,0.5,0.00124824,
0.831,0.5,0.00121338,
0.832,0.5,0.0011794,
0.833,0.5,0.00114628,
0.834,0.5,0.00111399,
0.835,0.5,0.00108253,
0.836,0.5,0.00105186,
0.837,0.5,0.00102197,
0.838,0.5,0.000992846,
0.839,0.5,0.00096447,
0.84,0.5,0.000936823,
0.841,0.5,0.00090989,
0.842,0.5,0.000883654,
0.843,0.5,0.000858099,
0.844,0.5,0.00083321,
0.845,0.5,0.00080897,
0.846,0.5,0.000785366,
0.847,0.5,0.000762382,
0.848,0.5,0.000740004,
0.849,0.5,0.000718218,
0.85,0.5,0.000697009,
0.851,0.5,0.000676365,
0.852,0.5,0.000656272,
0.853,0.5,0.000636717,
0.854,0.5,0.000617687,
0.855,0.5,0.00059917,
0.856,0.5,0.000581154,
0.857,0.5,0.000563626,
0.858,0.5,0.000546575,
0.859,0.5,0.000529989,
0.86,0.5,0.000513857,
0.861,0.5,0.000498169,
0.862,0.5,0.000482913,
0.863,0.5,0.000468078,
0.864,0.5,0.000453655,
0.865,0.5,0.000439634,
0.866,0.5,0.000426004,
0.867,0.5,0.000412756,
0.868,0.5,0.000399881,
0.869,0.5,0.000387368,
0.87,0.5,0.00037521,
0.871,0.5,0.000363397,
0.872,0.5,0.000351921,
0.873,0.5,0.000340773,
0.874,0.5,0.000329944,
0.875,0.5,0.000319428,
0.876,0.5,0.000309215,
0.877,0.5,0.000299299,
0.878,0.5,0.000289671,
0.879,0.5,0.000280324,
0.88,0.5,0.000271251,
0.881,0.5,0.000262445,
0.882,0.5,0.000253899,
0.883,0.5,0.000245606,
0.884,0.5,0.000237559,
0.885,0.5,0.000229752,
0.886,0.5,0.000222179,
0.887,0.5,0.000214834,
0.888,0.5,0.00020771,
0.889,0.5,0.000200802,
0.89,0.5,0.000194103,
0.891,0.5,0.000187609,
0.892,0.5,0.000181313,
0.893,0.5,0.000175211,
0.894,0.5,0.000169297,
0.895,0.5,0.000163565,
0.896,0.5,0.000158012,
0.897,0.5,0.000152631,
0.898,0.5,0.000147419,
0.899,0.5,0.00014237,
0.9,0.5,0.00013748,
0.901,0.5,0.000132745,
0.902,0.5,0.00012816,
0.903,0.5,0.000123721,
0.904,0.5,0.000119423,
0.905,0.5,0.000115264,
0.906,0.5,0.000111238,
0.907,0.5,0.000107342,
0.908,0.5,0.000103572,
0.909,0.5,9.99252e-05,
0.91,0.5,9.63972e-05,
0.911,0.5,9.29847e-05,
0.912,0.5,8.96842e-05,
0.913,0.5,8.64926e-05,
0.914,0.5,8.34066e-05,
0.915,0.5,8.0423e-05,
0.916,0.5,7.75388e-05,
0.917,0.5,7.4751e-05,
0.918,0.5,7.20567e-05,
0.919,0.5,6.9453e-05,
0.92,0.5,6.69372e-05,
0.921,0.5,6.45066e-05,
0.922,0.5,6.21586e-05,
0.923,0.5,5.98907e-05,
