13:*******************************************,
Transient Analysis,
Mon Nov 14 20:05:30 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.0592e-09,0.45,-2.03815e-05,
4.0602e-09,0.45,-2.07509e-05,
4.0612e-09,0.45,-2.12398e-05,
4.0622e-09,0.45,-2.15974e-05,
4.0632e-09,0.45,-2.21472e-05,
4.0642e-09,0.45,-2.24788e-05,
4.0652e-09,0.45,-2.29447e-05,
4.0662e-09,0.45,-2.32764e-05,
4.0672e-09,0.45,-2.37363e-05,
4.0682e-09,0.45,-2.41116e-05,
4.0692e-09,0.45,-2.46575e-05,
4.0702e-09,0.45,-2.50325e-05,
4.0712e-09,0.45,-2.55342e-05,
4.0722e-09,0.45,-2.5893e-05,
4.0732e-09,0.45,-2.61142e-05,
4.0742e-09,0.45,-2.63044e-05,
4.0752e-09,0.45,-2.66945e-05,
4.0762e-09,0.45,-2.69053e-05,
4.0772e-09,0.45,-2.69663e-05,
4.0782e-09,0.45,-2.69964e-05,
4.0792e-09,0.45,-2.70524e-05,
4.0802e-09,0.45,-2.70256e-05,
4.0812e-09,0.45,-2.7158e-05,
4.0822e-09,0.45,-2.71297e-05,
4.0832e-09,0.45,-2.7271e-05,
4.0842e-09,0.45,-2.72673e-05,
4.0852e-09,0.45,-2.74311e-05,
4.0862e-09,0.45,-2.74264e-05,
4.0872e-09,0.45,-2.75569e-05,
4.0882e-09,0.45,-2.75579e-05,
4.0892e-09,0.45,-2.77042e-05,
4.0902e-09,0.45,-2.77174e-05,
4.0912e-09,0.45,-2.78204e-05,
4.0922e-09,0.45,-2.77804e-05,
4.0932e-09,0.45,-2.78304e-05,
4.0942e-09,0.45,-2.77957e-05,
4.0952e-09,0.45,-2.78236e-05,
4.0962e-09,0.45,-2.77823e-05,
4.0972e-09,0.45,-2.78272e-05,
4.0982e-09,0.45,-2.77951e-05,
4.0992e-09,0.45,-2.8318e-05,
4.1002e-09,0.45,-2.79365e-05,
4.1012e-09,0.45,-2.77393e-05,
4.1022e-09,0.45,-2.74278e-05,
4.1032e-09,0.45,-2.73439e-05,
4.1042e-09,0.45,-2.71837e-05,
4.1052e-09,0.45,-2.71107e-05,
4.1062e-09,0.45,-2.67835e-05,
4.1072e-09,0.45,-2.67226e-05,
4.1082e-09,0.45,-2.64734e-05,
4.1092e-09,0.45,-2.63765e-05,
4.1102e-09,0.45,-2.61436e-05,
4.1112e-09,0.45,-2.6072e-05,
4.1122e-09,0.45,-2.58548e-05,
4.1132e-09,0.45,-2.57366e-05,
4.1142e-09,0.45,-2.55064e-05,
4.1152e-09,0.45,-2.54483e-05,
4.1162e-09,0.45,-2.52243e-05,
4.1172e-09,0.45,-2.52207e-05,
