22:*******************************************,
Transient Analysis,
Mon Nov 14 20:13:09 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.0072e-09,0.45,-1.34218e-06,
4.0082e-09,0.45,-1.20849e-06,
4.0092e-09,0.45,-1.34242e-06,
4.0102e-09,0.45,-1.26431e-06,
4.0112e-09,0.45,-1.37591e-06,
4.0122e-09,0.45,-1.29686e-06,
4.0132e-09,0.45,-1.40708e-06,
4.0142e-09,0.45,-1.32495e-06,
4.0152e-09,0.45,-1.0206e-06,
4.0162e-09,0.45,-7.18234e-07,
4.0172e-09,0.45,-5.91703e-07,
4.0182e-09,0.45,-3.06607e-07,
4.0192e-09,0.45,-7.30054e-07,
4.0202e-09,0.45,-8.3982e-07,
4.0212e-09,0.45,-1.29538e-06,
4.0222e-09,0.45,-1.14104e-06,
4.0232e-09,0.45,-1.16702e-06,
4.0242e-09,0.45,-1.39698e-06,
4.0252e-09,0.45,-1.49167e-06,
4.0262e-09,0.45,-1.34222e-06,
4.0272e-09,0.45,-1.37361e-06,
4.0282e-09,0.45,-1.27366e-06,
4.0292e-09,0.45,-1.32528e-06,
4.0302e-09,0.45,-1.19692e-06,
4.0312e-09,0.45,-1.24407e-06,
4.0322e-09,0.45,-1.11255e-06,
4.0332e-09,0.45,-1.50344e-06,
4.0342e-09,0.45,-1.31002e-06,
4.0352e-09,0.45,-1.13498e-06,
4.0362e-09,0.45,-1.16172e-06,
4.0372e-09,0.45,-1.1867e-06,
4.0382e-09,0.45,-1.11474e-06,
4.0392e-09,0.45,-1.20938e-06,
4.0402e-09,0.45,-1.13332e-06,
4.0412e-09,0.45,-1.23792e-06,
4.0422e-09,0.45,-1.1544e-06,
4.0432e-09,0.45,-1.26509e-06,
4.0442e-09,0.45,-1.20589e-06,
4.0452e-09,0.45,-9.29551e-07,
4.0462e-09,0.45,-6.74884e-07,
4.0472e-09,0.45,-5.45229e-07,
4.0482e-09,0.45,-9.0183e-08,
4.0492e-09,0.45,-1.85528e-07,
4.0502e-09,0.45,3.97059e-08,
4.0512e-09,0.45,5.74132e-08,
4.0522e-09,0.45,2.80936e-07,
4.0532e-09,0.45,3.42099e-07,
4.0542e-09,0.45,5.83409e-07,
4.0552e-09,0.45,4.59007e-07,
4.0562e-09,0.45,5.98228e-07,
4.0572e-09,0.45,5.55798e-07,
4.0582e-09,0.45,6.94883e-07,
4.0592e-09,0.45,6.61477e-07,
4.0602e-09,0.45,8.08993e-07,
4.0612e-09,0.45,5.84994e-07,
4.0622e-09,0.45,6.38104e-07,
4.0632e-09,0.45,4.77794e-07,
4.0642e-09,0.45,8.65427e-07,
4.0652e-09,0.45,9.59408e-07,
4.0662e-09,0.45,1.3325e-06,
4.0672e-09,0.45,1.44163e-06,
4.0682e-09,0.45,1.5604e-06,
4.0692e-09,0.45,1.49563e-06,
4.0702e-09,0.45,1.68455e-06,
4.0712e-09,0.45,1.69778e-06,
4.0722e-09,0.45,1.88098e-06,
4.0732e-09,0.45,1.82559e-06,
4.0742e-09,0.45,2.02436e-06,
4.0752e-09,0.45,1.99141e-06,
4.0762e-09,0.45,2.1886e-06,
4.0772e-09,0.45,2.17584e-06,
4.0782e-09,0.45,2.37398e-06,
4.0792e-09,0.45,2.36106e-06,
4.0802e-09,0.45,2.5663e-06,
4.0812e-09,0.45,2.57333e-06,
4.0822e-09,0.45,2.79397e-06,
4.0832e-09,0.45,2.79086e-06,
4.0842e-09,0.45,3.00373e-06,
4.0852e-09,0.45,2.98847e-06,
4.0862e-09,0.45,3.17547e-06,
4.0872e-09,0.45,3.08222e-06,
4.0882e-09,0.45,3.25649e-06,
4.0892e-09,0.45,3.22423e-06,
4.0902e-09,0.45,3.37869e-06,
4.0912e-09,0.45,3.35397e-06,
4.0922e-09,0.45,3.55123e-06,
4.0932e-09,0.45,3.52741e-06,
4.0942e-09,0.45,3.71148e-06,
4.0952e-09,0.45,3.69475e-06,
4.0962e-09,0.45,3.89831e-06,
4.0972e-09,0.45,3.8457e-06,
4.0982e-09,0.45,4.01519e-06,
4.0992e-09,0.45,3.98055e-06,
4.1002e-09,0.45,4.17408e-06,
4.1012e-09,0.45,4.14227e-06,
4.1022e-09,0.45,4.33383e-06,
4.1032e-09,0.45,4.29937e-06,
4.1042e-09,0.45,4.48213e-06,
4.1052e-09,0.45,4.45737e-06,
4.1062e-09,0.45,4.63933e-06,
4.1072e-09,0.45,4.60451e-06,
4.1082e-09,0.45,4.7895e-06,
4.1092e-09,0.45,4.75937e-06,
4.1102e-09,0.45,4.94264e-06,
4.1112e-09,0.45,4.90943e-06,
4.1122e-09,0.45,5.08691e-06,
4.1132e-09,0.45,5.05093e-06,
4.1142e-09,0.45,5.22589e-06,
4.1152e-09,0.45,5.17945e-06,
4.1162e-09,0.45,5.34734e-06,
4.1172e-09,0.45,5.30174e-06,
4.1182e-09,0.45,5.48048e-06,
4.1192e-09,0.45,5.11376e-06,
