15:*******************************************,
Transient Analysis,
Mon Nov 14 20:07:32 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.9372e-09,0.45,0.00320346,
3.9382e-09,0.45,0.00320812,
3.9392e-09,0.45,0.00321052,
3.9402e-09,0.45,0.00321516,
3.9412e-09,0.45,0.00321835,
3.9422e-09,0.45,0.00322355,
3.9432e-09,0.45,0.00322567,
3.9442e-09,0.45,0.00323109,
3.9452e-09,0.45,0.0032336,
3.9462e-09,0.45,0.00323691,
3.9472e-09,0.45,0.00324033,
3.9482e-09,0.45,0.00324239,
3.9492e-09,0.45,0.00324496,
3.9502e-09,0.45,0.00324815,
3.9512e-09,0.45,0.00325087,
3.9522e-09,0.45,0.00325329,
3.9532e-09,0.45,0.00325654,
3.9542e-09,0.45,0.00325844,
3.9552e-09,0.45,0.00326071,
3.9562e-09,0.45,0.00326243,
3.9572e-09,0.45,0.00326477,
3.9582e-09,0.45,0.0032673,
3.9592e-09,0.45,0.00326969,
3.9602e-09,0.45,0.0032727,
3.9612e-09,0.45,0.00327527,
3.9622e-09,0.45,0.00327808,
3.9632e-09,0.45,0.00328079,
3.9642e-09,0.45,0.00328322,
3.9652e-09,0.45,0.0032859,
3.9662e-09,0.45,0.00328844,
3.9672e-09,0.45,0.00329089,
3.9682e-09,0.45,0.00329345,
3.9692e-09,0.45,0.00329573,
3.9702e-09,0.45,0.00329843,
3.9712e-09,0.45,0.00330065,
3.9722e-09,0.45,0.00330322,
3.9732e-09,0.45,0.00330543,
3.9742e-09,0.45,0.00330787,
3.9752e-09,0.45,0.00331069,
3.9762e-09,0.45,0.00331323,
3.9772e-09,0.45,0.00331571,
3.9782e-09,0.45,0.00331835,
3.9792e-09,0.45,0.00332015,
3.9802e-09,0.45,0.00332284,
3.9812e-09,0.45,0.00332548,
3.9822e-09,0.45,0.00332862,
3.9832e-09,0.45,0.00333107,
3.9842e-09,0.45,0.0033343,
3.9852e-09,0.45,0.00333671,
3.9862e-09,0.45,0.00333976,
3.9872e-09,0.45,0.00334191,
3.9882e-09,0.45,0.00334428,
3.9892e-09,0.45,0.0033458,
3.9902e-09,0.45,0.003348,
3.9912e-09,0.45,0.00334775,
3.9922e-09,0.45,0.00334755,
3.9932e-09,0.45,0.00334636,
3.9942e-09,0.45,0.00334698,
3.9952e-09,0.45,0.00334764,
3.9962e-09,0.45,0.00334843,
3.9972e-09,0.45,0.00334696,
3.9982e-09,0.45,0.00334787,
3.9992e-09,0.45,0.00334587,
4.0002e-09,0.45,0.00334509,
4.0012e-09,0.45,0.00334052,
4.0022e-09,0.45,0.00334054,
4.0032e-09,0.45,0.00334035,
4.0042e-09,0.45,0.00333904,
4.0052e-09,0.45,0.00334059,
4.0062e-09,0.45,0.00333817,
4.0072e-09,0.45,0.00333969,
4.0082e-09,0.45,0.0033388,
4.0092e-09,0.45,0.0033413,
4.0102e-09,0.45,0.00334092,
4.0112e-09,0.45,0.00334208,
4.0122e-09,0.45,0.0033396,
4.0132e-09,0.45,0.00333933,
4.0142e-09,0.45,0.00333602,
4.0152e-09,0.45,0.00333563,
4.0162e-09,0.45,0.00333544,
4.0172e-09,0.45,0.0033392,
4.0182e-09,0.45,0.00333827,
4.0192e-09,0.45,0.00334029,
4.0202e-09,0.45,0.0033394,
4.0212e-09,0.45,0.00333993,
4.0222e-09,0.45,0.00334129,
4.0232e-09,0.45,0.00334276,
4.0242e-09,0.45,0.00334075,
4.0252e-09,0.45,0.00333812,
4.0262e-09,0.45,0.0033378,
4.0272e-09,0.45,0.00333659,
4.0282e-09,0.45,0.00333951,
4.0292e-09,0.45,0.00334025,
4.0302e-09,0.45,0.00334269,
4.0312e-09,0.45,0.00334122,
4.0322e-09,0.45,0.00334034,
4.0332e-09,0.45,0.00333664,
4.0342e-09,0.45,0.00333471,
4.0352e-09,0.45,0.00333071,
4.0362e-09,0.45,0.00332916,
4.0372e-09,0.45,0.00332494,
4.0382e-09,0.45,0.00332412,
4.0392e-09,0.45,0.00332278,
4.0402e-09,0.45,0.00332417,
4.0412e-09,0.45,0.00332098,
4.0422e-09,0.45,0.00331933,
4.0432e-09,0.45,0.00331598,
4.0442e-09,0.45,0.00331228,
4.0452e-09,0.45,0.00331157,
4.0462e-09,0.45,0.00330821,
4.0472e-09,0.45,0.00330641,
4.0482e-09,0.45,0.00330169,
4.0492e-09,0.45,0.00329943,
4.0502e-09,0.45,0.00329515,
4.0512e-09,0.45,0.00329282,
4.0522e-09,0.45,0.0032885,
4.0532e-09,0.45,0.00328674,
4.0542e-09,0.45,0.0032823,
4.0552e-09,0.45,0.00328073,
4.0562e-09,0.45,0.00327631,
4.0572e-09,0.45,0.00327422,
4.0582e-09,0.45,0.00326946,
4.0592e-09,0.45,0.00326649,
4.0602e-09,0.45,0.00326072,
4.0612e-09,0.45,0.00325699,
4.0622e-09,0.45,0.00325063,
4.0632e-09,0.45,0.0032469,
4.0642e-09,0.45,0.00324041,
4.0652e-09,0.45,0.00323739,
4.0662e-09,0.45,0.00323232,
4.0672e-09,0.45,0.00322855,
4.0682e-09,0.45,0.00322308,
4.0692e-09,0.45,0.00321892,
4.0702e-09,0.45,0.00321345,
4.0712e-09,0.45,0.00320947,
4.0722e-09,0.45,0.00320382,
4.0732e-09,0.45,0.00319961,
4.0742e-09,0.45,0.0031939,
4.0752e-09,0.45,0.00318994,
4.0762e-09,0.45,0.00318394,
4.0772e-09,0.45,0.00318005,
4.0782e-09,0.45,0.00317401,
4.0792e-09,0.45,0.00317052,
4.0802e-09,0.45,0.00316412,
4.0812e-09,0.45,0.00316039,
4.0822e-09,0.45,0.00315408,
4.0832e-09,0.45,0.0031507,
4.0842e-09,0.45,0.00314403,
4.0852e-09,0.45,0.00314072,
4.0862e-09,0.45,0.00313403,
4.0872e-09,0.45,0.00313085,
4.0882e-09,0.45,0.00312399,
4.0892e-09,0.45,0.0031209,
4.0902e-09,0.45,0.00311375,
4.0912e-09,0.45,0.00311079,
4.0922e-09,0.45,0.00310314,
4.0932e-09,0.45,0.00310009,
4.0942e-09,0.45,0.00309249,
4.0952e-09,0.45,0.00308977,
4.0962e-09,0.45,0.00308243,
4.0972e-09,0.45,0.00307956,
4.0982e-09,0.45,0.0030735,
4.0992e-09,0.45,0.00307028,
4.1002e-09,0.45,0.00306365,
4.1012e-09,0.45,0.00305943,
4.1022e-09,0.45,0.00305335,
4.1032e-09,0.45,0.00304872,
4.1042e-09,0.45,0.0030431,
4.1052e-09,0.45,0.00303628,
4.1062e-09,0.45,0.00303072,
4.1072e-09,0.45,0.00302513,
4.1082e-09,0.45,0.00301871,
4.1092e-09,0.45,0.00301226,
4.1102e-09,0.45,0.00300728,
4.1112e-09,0.45,0.00300174,
4.1122e-09,0.45,0.00299605,
4.1132e-09,0.45,0.00299046,
4.1142e-09,0.45,0.00298487,
4.1152e-09,0.45,0.00297984,
4.1162e-09,0.45,0.00297423,
4.1172e-09,0.45,0.00296913,
4.1182e-09,0.45,0.00296341,
4.1192e-09,0.45,0.00295824,
4.1202e-09,0.45,0.00295236,
4.1212e-09,0.45,0.00294726,
4.1222e-09,0.45,0.00294136,
4.1232e-09,0.45,0.00293634,
4.1242e-09,0.45,0.00293046,
4.1252e-09,0.45,0.00292542,
4.1262e-09,0.45,0.00291942,
4.1272e-09,0.45,0.00291445,
4.1282e-09,0.45,0.00290855,
4.1292e-09,0.45,0.00290303,
4.1302e-09,0.45,0.00289623,
4.1312e-09,0.45,0.00289064,
4.1322e-09,0.45,0.00288369,
4.1332e-09,0.45,0.00287854,
4.1342e-09,0.45,0.0028718,
4.1352e-09,0.45,0.0028667,
4.1362e-09,0.45,0.00285986,
4.1372e-09,0.45,0.00285489,
4.1382e-09,0.45,0.00284818,
4.1392e-09,0.45,0.00284334,
4.1402e-09,0.45,0.00283534,
4.1412e-09,0.45,0.00282882,
4.1422e-09,0.45,0.00281973,
4.1432e-09,0.45,0.00281202,
4.1442e-09,0.45,0.00280467,
4.1452e-09,0.45,0.00279772,
4.1462e-09,0.45,0.00279117,
4.1472e-09,0.45,0.00278497,
4.1482e-09,0.45,0.00277825,
4.1492e-09,0.45,0.00277147,
4.1502e-09,0.45,0.00276475,
4.1512e-09,0.45,0.00275764,
4.1522e-09,0.45,0.0027509,
4.1532e-09,0.45,0.00274376,
4.1542e-09,0.45,0.00273705,
4.1552e-09,0.45,0.00273154,
4.1562e-09,0.45,0.00272481,
4.1572e-09,0.45,0.00271952,
4.1582e-09,0.45,0.00271291,
4.1592e-09,0.45,0.00270753,
4.1602e-09,0.45,0.00270093,
4.1612e-09,0.45,0.00269515,
4.1622e-09,0.45,0.00268852,
4.1632e-09,0.45,0.00268262,
4.1642e-09,0.45,0.00267599,
4.1652e-09,0.45,0.00267007,
4.1662e-09,0.45,0.00266126,
4.1672e-09,0.45,0.00265296,
4.1682e-09,0.45,0.00264707,
4.1692e-09,0.45,0.00264088,
4.1702e-09,0.45,0.00263451,
4.1712e-09,0.45,0.00262734,
4.1722e-09,0.45,0.0026209,
4.1732e-09,0.45,0.00261423,
4.1742e-09,0.45,0.0026069,
4.1752e-09,0.45,0.00259957,
4.1762e-09,0.45,0.00259268,
4.1772e-09,0.45,0.00258589,
4.1782e-09,0.45,0.00257948,
4.1792e-09,0.45,0.00257255,
4.1802e-09,0.45,0.00256679,
4.1812e-09,0.45,0.002561,
4.1822e-09,0.45,0.00255538,
4.1832e-09,0.45,0.00255002,
4.1842e-09,0.45,0.00254458,
4.1852e-09,0.45,0.00253893,
4.1862e-09,0.45,0.00253329,
4.1872e-09,0.45,0.00252719,
4.1882e-09,0.45,0.00252154,
4.1892e-09,0.45,0.0025154,
4.1902e-09,0.45,0.00250975,
4.1912e-09,0.45,0.00250333,
4.1922e-09,0.45,0.00249773,
4.1932e-09,0.45,0.00249143,
4.1942e-09,0.45,0.00248678,
4.1952e-09,0.45,0.00247961,
4.1962e-09,0.45,0.00247337,
4.1972e-09,0.45,0.00246652,
4.1982e-09,0.45,0.00245958,
4.1992e-09,0.45,0.0024543,
4.2002e-09,0.45,0.00244846,
4.2012e-09,0.45,0.00244331,
4.2022e-09,0.45,0.00243496,
4.2032e-09,0.45,0.00242841,
4.2042e-09,0.45,0.00241935,
