21:*******************************************,
Transient Analysis,
Mon Nov 14 20:12:08 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
3.96619e-09,0.45,-0.000601256,
3.96719e-09,0.45,-0.000598125,
3.96819e-09,0.45,-0.000594674,
3.96919e-09,0.45,-0.000591427,
3.97019e-09,0.45,-0.000587813,
3.97119e-09,0.45,-0.000584589,
3.97219e-09,0.45,-0.000580563,
3.97319e-09,0.45,-0.000577599,
3.97419e-09,0.45,-0.000573644,
3.97519e-09,0.45,-0.000570743,
3.97619e-09,0.45,-0.000567221,
3.97719e-09,0.45,-0.000563886,
3.97819e-09,0.45,-0.00056024,
3.97919e-09,0.45,-0.000557323,
3.98019e-09,0.45,-0.000554264,
3.98119e-09,0.45,-0.000551194,
3.98219e-09,0.45,-0.000547873,
3.98319e-09,0.45,-0.000547136,
3.98419e-09,0.45,-0.000542064,
3.98519e-09,0.45,-0.00053595,
3.98619e-09,0.45,-0.000531549,
3.98719e-09,0.45,-0.000526589,
3.98819e-09,0.45,-0.000523688,
3.98919e-09,0.45,-0.000518544,
3.99019e-09,0.45,-0.000515536,
3.99119e-09,0.45,-0.00051329,
3.99219e-09,0.45,-0.000509894,
3.99319e-09,0.45,-0.000507856,
3.99419e-09,0.45,-0.000504748,
3.99519e-09,0.45,-0.000501435,
3.99619e-09,0.45,-0.000499094,
3.99719e-09,0.45,-0.000495524,
3.99819e-09,0.45,-0.000493217,
3.99919e-09,0.45,-0.00049097,
4.00019e-09,0.45,-0.000488468,
4.00119e-09,0.45,-0.000486211,
4.00219e-09,0.45,-0.000484056,
4.00319e-09,0.45,-0.000481824,
4.00419e-09,0.45,-0.000479434,
4.00519e-09,0.45,-0.000477088,
4.00619e-09,0.45,-0.00047368,
4.00719e-09,0.45,-0.0004702,
4.00819e-09,0.45,-0.000466098,
4.00919e-09,0.45,-0.000461263,
4.01019e-09,0.45,-0.000456813,
4.01119e-09,0.45,-0.00045277,
4.01219e-09,0.45,-0.000448625,
4.01319e-09,0.45,-0.000444651,
4.01419e-09,0.45,-0.000440299,
4.01519e-09,0.45,-0.000436499,
4.01619e-09,0.45,-0.000432548,
4.01719e-09,0.45,-0.000428184,
4.01819e-09,0.45,-0.000423802,
4.01919e-09,0.45,-0.00041962,
4.02019e-09,0.45,-0.000415258,
4.02119e-09,0.45,-0.000411197,
4.02219e-09,0.45,-0.000407032,
4.02319e-09,0.45,-0.000402923,
4.02419e-09,0.45,-0.00039862,
4.02519e-09,0.45,-0.000394508,
4.02619e-09,0.45,-0.00039037,
4.02719e-09,0.45,-0.000385992,
4.02819e-09,0.45,-0.000381682,
4.02919e-09,0.45,-0.000377346,
4.03019e-09,0.45,-0.000373071,
4.03119e-09,0.45,-0.000369137,
4.03219e-09,0.45,-0.000365128,
4.03319e-09,0.45,-0.000361192,
4.03419e-09,0.45,-0.000356732,
4.03519e-09,0.45,-0.000352779,
4.03619e-09,0.45,-0.000348172,
4.03719e-09,0.45,-0.000343856,
4.03819e-09,0.45,-0.000339377,
4.03919e-09,0.45,-0.000335025,
4.04019e-09,0.45,-0.00033106,
4.04119e-09,0.45,-0.000326692,
4.04219e-09,0.45,-0.000322453,
4.04319e-09,0.45,-0.00031808,
4.04419e-09,0.45,-0.000313695,
4.04519e-09,0.45,-0.00030895,
4.04619e-09,0.45,-0.000304988,
4.04719e-09,0.45,-0.000300759,
4.04819e-09,0.45,-0.00029755,
4.04919e-09,0.45,-0.000293338,
4.05019e-09,0.45,-0.000289734,
4.05119e-09,0.45,-0.000286483,
4.05219e-09,0.45,-0.000282835,
4.05319e-09,0.45,-0.000278453,
4.05419e-09,0.45,-0.000274499,
4.05519e-09,0.45,-0.000269912,
