14:*******************************************,
Transient Analysis,
Mon Nov 14 20:06:34 2022,
Input file: \\tsclient\C\Users\espen\Repositories\TFE4152\TFE4152-Memory-Array\AIM-Spice\bitcell_nor.cir,
time [sec],v(rw) [V],v(out) [V],
4.08719e-09,0.45,1.85572e-06,
4.08819e-09,0.45,1.92571e-06,
4.08919e-09,0.45,1.89184e-06,
4.09019e-09,0.45,1.96483e-06,
4.09119e-09,0.45,1.9318e-06,
4.09219e-09,0.45,2.00668e-06,
4.09319e-09,0.45,1.97168e-06,
4.09419e-09,0.45,2.04472e-06,
4.09519e-09,0.45,1.98949e-06,
4.09619e-09,0.45,2.04959e-06,
4.09719e-09,0.45,1.99454e-06,
4.09819e-09,0.45,2.06509e-06,
4.09919e-09,0.45,2.01453e-06,
4.10019e-09,0.45,2.11433e-06,
4.10119e-09,0.45,2.03819e-06,
4.10219e-09,0.45,2.09688e-06,
4.10319e-09,0.45,2.03606e-06,
4.10419e-09,0.45,2.09657e-06,
4.10519e-09,0.45,2.03453e-06,
4.10619e-09,0.45,2.09534e-06,
4.10719e-09,0.45,2.03769e-06,
4.10819e-09,0.45,2.09727e-06,
4.10919e-09,0.45,2.06169e-06,
4.11019e-09,0.45,2.14244e-06,
4.11119e-09,0.45,2.10407e-06,
4.11219e-09,0.45,2.18186e-06,
4.11319e-09,0.45,2.13205e-06,
4.11419e-09,0.45,2.21018e-06,
4.11519e-09,0.45,2.16339e-06,
4.11619e-09,0.45,2.23086e-06,
4.11719e-09,0.45,2.17322e-06,
4.11819e-09,0.45,2.2406e-06,
4.11919e-09,0.45,2.18695e-06,
4.12019e-09,0.45,2.24797e-06,
4.12119e-09,0.45,2.19635e-06,
4.12219e-09,0.45,2.25868e-06,
4.12319e-09,0.45,2.20857e-06,
4.12419e-09,0.45,2.26919e-06,
4.12519e-09,0.45,2.21722e-06,
4.12619e-09,0.45,2.27956e-06,
4.12719e-09,0.45,2.22749e-06,
4.12819e-09,0.45,2.28923e-06,
4.12919e-09,0.45,2.23625e-06,
4.13019e-09,0.45,2.29759e-06,
4.13119e-09,0.45,2.24416e-06,
